Subject,Activity,Window,Index
Subject7,Sitting,2,3467
Subject7,Sitting,2,3468
Subject7,Sitting,3,3469
Subject7,Sitting,3,3470
Subject7,Sitting,3,3471
Subject7,Sitting,3,3472
Subject7,Sitting,3,3473
Subject7,Sitting,4,3474
Subject7,Sitting,4,3475
Subject7,Sitting,4,3476
Subject7,Sitting,5,3477
Subject7,Sitting,5,3478
Subject7,Sitting,5,3479
Subject7,Sitting,5,3480
Subject7,Sitting,5,3481
Subject7,Sleeping,1,3482
Subject7,Sleeping,1,3483
Subject7,Sleeping,1,3484
Subject7,Sleeping,1,3485
Subject7,Sleeping,1,3486
Subject7,Sleeping,1,3487
Subject7,Sleeping,1,3488
Subject7,Sleeping,1,3489
Subject7,Sleeping,2,3490
Subject7,Sleeping,2,3491
Subject7,Sleeping,2,3492
Subject7,Sleeping,2,3493
Subject7,Sleeping,2,3494
Subject7,Sleeping,2,3495
Subject7,Sleeping,2,3496
Subject7,Sleeping,2,3497
Subject7,Sleeping,3,3498
Subject7,Sleeping,3,3499
Subject7,Sleeping,3,3500
Subject7,Sleeping,3,3501
Subject7,Sleeping,3,3502
Subject7,Sleeping,3,3503
Subject7,Sleeping,3,3504
Subject7,Sleeping,3,3505
Subject7,Sleeping,4,3506
Subject7,Sleeping,4,3507
Subject7,Sleeping,4,3508
Subject7,Sleeping,4,3509
Subject7,Sleeping,4,3510
Subject7,Sleeping,4,3511
Subject7,Sleeping,4,3512
Subject7,Sleeping,4,3513
Subject7,Sleeping,5,3514
Subject7,Sleeping,5,3515
Subject7,Sleeping,5,3516
Subject7,Sleeping,5,3517
Subject7,Sleeping,5,3518
Subject7,Sleeping,5,3519
Subject7,Sleeping,5,3520
Subject7,Sleeping,5,3521
Subject7,Standing,1,3522
Subject7,Standing,1,3523
Subject7,Standing,1,3524
Subject7,Standing,1,3525
Subject7,Standing,1,3526
Subject7,Standing,2,3527
Subject7,Standing,2,3528
Subject7,Standing,2,3529
Subject7,Standing,2,3530
Subject7,Standing,2,3531
Subject7,Standing,3,3532
Subject7,Standing,3,3533
Subject7,Standing,3,3534
Subject7,Standing,3,3535
Subject7,Standing,3,3536
Subject7,Standing,4,3537
Subject7,Standing,4,3538
Subject7,Standing,4,3539
Subject7,Standing,4,3540
Subject7,Standing,4,3541
Subject7,Standing,5,3542
Subject7,Standing,5,3543
Subject7,Standing,5,3544
Subject7,Standing,5,3545
Subject7,Standing,5,3546
Subject7,Walking Downstairs,1,3547
Subject7,Walking Downstairs,2,3548
Subject7,Walking Downstairs,3,3549
Subject7,Walking Downstairs,4,3550
Subject7,Walking Downstairs,5,3551
Subject7,Walking Forward,1,3552
Subject7,Walking Forward,1,3553
Subject7,Walking Forward,1,3554
Subject7,Walking Forward,2,3555
Subject7,Walking Forward,2,3556
Subject7,Walking Forward,2,3557
Subject7,Walking Forward,3,3558
Subject7,Walking Forward,3,3559
Subject7,Walking Forward,3,3560
Subject7,Walking Forward,4,3561
Subject7,Walking Forward,4,3562
Subject7,Walking Forward,4,3563
Subject7,Walking Forward,5,3564
Subject7,Walking Forward,5,3565
Subject7,Walking Forward,5,3566
Subject7,Walking Forward,5,3567
Subject7,Walking Left,1,3568
Subject7,Walking Left,1,3569
Subject7,Walking Left,2,3570
Subject7,Walking Left,2,3571
Subject7,Walking Left,2,3572
Subject7,Walking Left,3,3573
Subject7,Walking Left,3,3574
Subject7,Walking Left,3,3575
Subject7,Walking Left,3,3576
Subject7,Walking Left,4,3577
Subject7,Walking Left,4,3578
Subject7,Walking Left,4,3579
Subject7,Walking Left,4,3580
Subject7,Walking Left,5,3581
Subject7,Walking Left,5,3582
Subject7,Walking Left,5,3583
Subject7,Walking Left,5,3584
Subject7,Walking Right,1,3585
Subject7,Walking Right,1,3586
Subject7,Walking Right,1,3587
Subject7,Walking Right,1,3588
Subject7,Walking Right,2,3589
Subject7,Walking Right,2,3590
Subject7,Walking Right,2,3591
Subject7,Walking Right,2,3592
Subject7,Walking Right,3,3593
Subject7,Walking Right,3,3594
Subject7,Walking Right,3,3595
Subject7,Walking Right,3,3596
Subject7,Walking Right,3,3597
Subject7,Walking Right,4,3598
Subject7,Walking Right,4,3599
Subject7,Walking Right,4,3600
Subject7,Walking Right,4,3601
Subject7,Walking Right,4,3602
Subject7,Walking Right,5,3603
Subject7,Walking Right,5,3604
Subject7,Walking Right,5,3605
Subject7,Walking Right,5,3606
Subject7,Walking Right,5,3607
Subject7,Walking Right,5,3608
Subject7,Walking Right,5,3609
Subject7,Walking Upstairs,1,3610
Subject7,Walking Upstairs,2,3611
Subject7,Walking Upstairs,3,3612
Subject7,Walking Upstairs,4,3613
Subject7,Walking Upstairs,5,3614
Subject8,Elevator Down,1,3615
Subject8,Elevator Down,1,3616
Subject8,Elevator Down,2,3617
Subject8,Elevator Down,2,3618
Subject8,Elevator Down,2,3619
Subject8,Elevator Down,3,3620
Subject8,Elevator Down,3,3621
Subject8,Elevator Down,4,3622
Subject8,Elevator Down,4,3623
Subject8,Elevator Down,4,3624
Subject8,Elevator Down,5,3625
Subject8,Elevator Down,5,3626
Subject8,Elevator Down,5,3627
Subject8,Elevator Up,1,3628
Subject8,Elevator Up,1,3629
Subject8,Elevator Up,2,3630
Subject8,Elevator Up,2,3631
Subject8,Elevator Up,3,3632
Subject8,Elevator Up,3,3633
Subject8,Elevator Up,4,3634
Subject8,Elevator Up,4,3635
Subject8,Elevator Up,4,3636
Subject8,Elevator Up,5,3637
Subject8,Elevator Up,5,3638
Subject8,Elevator Up,5,3639
Subject8,Jumping Up,1,3640
Subject8,Jumping Up,1,3641
Subject8,Jumping Up,2,3642
Subject8,Jumping Up,2,3643
Subject8,Jumping Up,3,3644
Subject8,Jumping Up,3,3645
Subject8,Jumping Up,4,3646
Subject8,Jumping Up,4,3647
Subject8,Jumping Up,5,3648
Subject8,Jumping Up,5,3649
Subject8,Running Forward,1,3650
Subject8,Running Forward,1,3651
Subject8,Running Forward,1,3652
Subject8,Running Forward,1,3653
Subject8,Running Forward,1,3654
Subject8,Running Forward,2,3655
Subject8,Running Forward,2,3656
Subject8,Running Forward,2,3657
Subject8,Running Forward,2,3658
Subject8,Running Forward,2,3659
Subject8,Running Forward,3,3660
Subject8,Running Forward,3,3661
Subject8,Running Forward,3,3662
Subject8,Running Forward,3,3663
Subject8,Running Forward,3,3664
Subject8,Running Forward,4,3665
Subject8,Running Forward,4,3666
Subject8,Running Forward,4,3667
Subject8,Running Forward,4,3668
Subject8,Running Forward,4,3669
Subject8,Running Forward,5,3670
Subject8,Running Forward,5,3671
Subject8,Running Forward,5,3672
Subject8,Running Forward,5,3673
Subject8,Running Forward,5,3674
Subject8,Sitting,1,3675
Subject8,Sitting,1,3676
Subject8,Sitting,1,3677
Subject8,Sitting,1,3678
Subject8,Sitting,1,3679
Subject8,Sitting,2,3680
Subject8,Sitting,2,3681
Subject8,Sitting,2,3682
Subject8,Sitting,2,3683
Subject8,Sitting,2,3684
Subject8,Sitting,3,3685
Subject8,Sitting,3,3686
Subject8,Sitting,3,3687
Subject8,Sitting,3,3688
Subject8,Sitting,3,3689
Subject8,Sitting,4,3690
Subject8,Sitting,4,3691
Subject8,Sitting,4,3692
Subject8,Sitting,4,3693
Subject8,Sitting,4,3694
Subject8,Sitting,5,3695
Subject8,Sitting,5,3696
Subject8,Sitting,5,3697
Subject8,Sitting,5,3698
Subject8,Sitting,5,3699
Subject8,Sleeping,1,3700
Subject8,Sleeping,1,3701
Subject8,Sleeping,1,3702
Subject8,Sleeping,1,3703
Subject8,Sleeping,1,3704
Subject8,Sleeping,1,3705
Subject8,Sleeping,1,3706
Subject8,Sleeping,1,3707
Subject8,Sleeping,2,3708
Subject8,Sleeping,2,3709
Subject8,Sleeping,2,3710
Subject8,Sleeping,2,3711
Subject8,Sleeping,2,3712
Subject8,Sleeping,2,3713
Subject8,Sleeping,2,3714
Subject8,Sleeping,2,3715
Subject8,Sleeping,3,3716
Subject8,Sleeping,3,3717
Subject8,Sleeping,3,3718
Subject8,Sleeping,3,3719
Subject8,Sleeping,3,3720
Subject8,Sleeping,3,3721
Subject8,Sleeping,3,3722
Subject8,Sleeping,3,3723
Subject8,Sleeping,4,3724
Subject8,Sleeping,4,3725
Subject8,Sleeping,4,3726
Subject8,Sleeping,4,3727
Subject8,Sleeping,4,3728
Subject8,Sleeping,4,3729
Subject8,Sleeping,4,3730
Subject8,Sleeping,4,3731
Subject8,Sleeping,5,3732
Subject8,Sleeping,5,3733
Subject8,Sleeping,5,3734
Subject8,Sleeping,5,3735
Subject8,Sleeping,5,3736
Subject8,Sleeping,5,3737
Subject8,Sleeping,5,3738
Subject8,Sleeping,5,3739
Subject8,Standing,1,3740
Subject8,Standing,1,3741
Subject8,Standing,1,3742
Subject8,Standing,1,3743
Subject8,Standing,1,3744
Subject8,Standing,2,3745
Subject8,Standing,2,3746
Subject8,Standing,2,3747
Subject8,Standing,2,3748
Subject8,Standing,2,3749
Subject8,Standing,3,3750
Subject8,Standing,3,3751
Subject8,Standing,3,3752
Subject8,Standing,3,3753
Subject8,Standing,3,3754
Subject8,Standing,4,3755
Subject8,Standing,4,3756
Subject8,Standing,4,3757
Subject8,Standing,4,3758
Subject8,Standing,4,3759
Subject8,Standing,5,3760
Subject8,Standing,5,3761
Subject8,Standing,5,3762
Subject8,Standing,5,3763
Subject8,Standing,5,3764
Subject8,Walking Downstairs,1,3765
Subject8,Walking Downstairs,1,3766
Subject8,Walking Downstairs,1,3767
Subject8,Walking Downstairs,1,3768
Subject8,Walking Downstairs,1,3769
Subject8,Walking Downstairs,1,3770
Subject8,Walking Downstairs,2,3771
Subject8,Walking Downstairs,2,3772
Subject8,Walking Downstairs,2,3773
Subject8,Walking Downstairs,2,3774
Subject8,Walking Downstairs,2,3775
Subject8,Walking Downstairs,2,3776
Subject8,Walking Downstairs,3,3777
Subject8,Walking Downstairs,3,3778
Subject8,Walking Downstairs,3,3779
Subject8,Walking Downstairs,3,3780
Subject8,Walking Downstairs,3,3781
Subject8,Walking Downstairs,3,3782
Subject8,Walking Downstairs,4,3783
Subject8,Walking Downstairs,4,3784
Subject8,Walking Downstairs,4,3785
Subject8,Walking Downstairs,4,3786
Subject8,Walking Downstairs,4,3787
Subject8,Walking Downstairs,4,3788
Subject8,Walking Downstairs,4,3789
Subject8,Walking Downstairs,5,3790
Subject8,Walking Downstairs,5,3791
Subject8,Walking Downstairs,5,3792
Subject8,Walking Downstairs,5,3793
Subject8,Walking Downstairs,5,3794
Subject8,Walking Downstairs,5,3795
Subject8,Walking Downstairs,5,3796
Subject8,Walking Downstairs,5,3797
Subject8,Walking Forward,1,3798
Subject8,Walking Forward,1,3799
Subject8,Walking Forward,1,3800
Subject8,Walking Forward,1,3801
Subject8,Walking Forward,1,3802
Subject8,Walking Forward,2,3803
Subject8,Walking Forward,2,3804
Subject8,Walking Forward,2,3805
Subject8,Walking Forward,2,3806
Subject8,Walking Forward,2,3807
Subject8,Walking Forward,3,3808
Subject8,Walking Forward,3,3809
Subject8,Walking Forward,3,3810
Subject8,Walking Forward,3,3811
Subject8,Walking Forward,3,3812
Subject8,Walking Forward,4,3813
Subject8,Walking Forward,4,3814
Subject8,Walking Forward,4,3815
Subject8,Walking Forward,4,3816
Subject8,Walking Forward,4,3817
Subject8,Walking Forward,5,3818
Subject8,Walking Forward,5,3819
Subject8,Walking Forward,5,3820
Subject8,Walking Forward,5,3821
Subject8,Walking Forward,5,3822
Subject8,Walking Left,1,3823
Subject8,Walking Left,1,3824
Subject8,Walking Left,1,3825
Subject8,Walking Left,1,3826
Subject8,Walking Left,1,3827
Subject8,Walking Left,1,3828
Subject8,Walking Left,2,3829
Subject8,Walking Left,2,3830
Subject8,Walking Left,2,3831
Subject8,Walking Left,2,3832
Subject8,Walking Left,2,3833
Subject8,Walking Left,2,3834
Subject8,Walking Left,3,3835
Subject8,Walking Left,3,3836
Subject8,Walking Left,3,3837
Subject8,Walking Left,3,3838
Subject8,Walking Left,3,3839
Subject8,Walking Left,3,3840
Subject8,Walking Left,3,3841
Subject8,Walking Left,3,3842
Subject8,Walking Left,3,3843
Subject8,Walking Left,4,3844
Subject8,Walking Left,4,3845
Subject8,Walking Left,4,3846
Subject8,Walking Left,4,3847
Subject8,Walking Left,4,3848
Subject8,Walking Left,4,3849
Subject8,Walking Left,4,3850
Subject8,Walking Left,4,3851
Subject8,Walking Left,4,3852
Subject8,Walking Left,5,3853
Subject8,Walking Left,5,3854
Subject8,Walking Left,5,3855
Subject8,Walking Left,5,3856
Subject8,Walking Left,5,3857
Subject8,Walking Left,5,3858
Subject8,Walking Left,5,3859
Subject8,Walking Left,5,3860
Subject8,Walking Left,5,3861
Subject8,Walking Left,5,3862
Subject8,Walking Left,5,3863
Subject8,Walking Right,1,3864
Subject8,Walking Right,1,3865
Subject8,Walking Right,1,3866
Subject8,Walking Right,1,3867
Subject8,Walking Right,1,3868
Subject8,Walking Right,1,3869
Subject8,Walking Right,1,3870
Subject8,Walking Right,2,3871
Subject8,Walking Right,2,3872
Subject8,Walking Right,2,3873
Subject8,Walking Right,2,3874
Subject8,Walking Right,2,3875
Subject8,Walking Right,2,3876
Subject8,Walking Right,2,3877
Subject8,Walking Right,3,3878
Subject8,Walking Right,3,3879
Subject8,Walking Right,3,3880
Subject8,Walking Right,3,3881
Subject8,Walking Right,3,3882
Subject8,Walking Right,3,3883
Subject8,Walking Right,3,3884
Subject8,Walking Right,3,3885
Subject8,Walking Right,3,3886
Subject8,Walking Right,3,3887
Subject8,Walking Right,4,3888
Subject8,Walking Right,4,3889
Subject8,Walking Right,4,3890
Subject8,Walking Right,4,3891
Subject8,Walking Right,4,3892
Subject8,Walking Right,4,3893
Subject8,Walking Right,4,3894
Subject8,Walking Right,4,3895
Subject8,Walking Right,4,3896
Subject8,Walking Right,4,3897
Subject8,Walking Right,5,3898
Subject8,Walking Right,5,3899
Subject8,Walking Right,5,3900
Subject8,Walking Right,5,3901
Subject8,Walking Right,5,3902
Subject8,Walking Right,5,3903
Subject8,Walking Right,5,3904
Subject8,Walking Right,5,3905
Subject8,Walking Right,5,3906
Subject8,Walking Right,5,3907
Subject8,Walking Upstairs,1,3908
Subject8,Walking Upstairs,1,3909
Subject8,Walking Upstairs,1,3910
Subject8,Walking Upstairs,1,3911
Subject8,Walking Upstairs,1,3912
Subject8,Walking Upstairs,1,3913
Subject8,Walking Upstairs,1,3914
Subject8,Walking Upstairs,2,3915
Subject8,Walking Upstairs,2,3916
Subject8,Walking Upstairs,2,3917
Subject8,Walking Upstairs,2,3918
Subject8,Walking Upstairs,2,3919
Subject8,Walking Upstairs,3,3920
Subject8,Walking Upstairs,3,3921
Subject8,Walking Upstairs,3,3922
Subject8,Walking Upstairs,3,3923
Subject8,Walking Upstairs,3,3924
Subject8,Walking Upstairs,4,3925
Subject8,Walking Upstairs,4,3926
Subject8,Walking Upstairs,4,3927
Subject8,Walking Upstairs,4,3928
Subject8,Walking Upstairs,4,3929
Subject8,Walking Upstairs,4,3930
Subject8,Walking Upstairs,4,3931
Subject8,Walking Upstairs,4,3932
Subject8,Walking Upstairs,5,3933
Subject8,Walking Upstairs,5,3934
Subject8,Walking Upstairs,5,3935
Subject8,Walking Upstairs,5,3936
Subject8,Walking Upstairs,5,3937
Subject8,Walking Upstairs,5,3938
Subject8,Walking Upstairs,5,3939
Subject8,Walking Upstairs,5,3940
Subject9,Elevator Down,1,3941
Subject9,Elevator Down,1,3942
Subject9,Elevator Down,1,3943
Subject9,Elevator Down,1,3944
Subject9,Elevator Down,2,3945
Subject9,Elevator Down,2,3946
Subject9,Elevator Down,2,3947
Subject9,Elevator Down,2,3948
Subject9,Elevator Down,3,3949
Subject9,Elevator Down,3,3950
Subject9,Elevator Down,3,3951
Subject9,Elevator Down,3,3952
Subject9,Elevator Down,3,3953
Subject9,Elevator Down,4,3954
Subject9,Elevator Down,4,3955
Subject9,Elevator Down,4,3956
Subject9,Elevator Down,4,3957
Subject9,Elevator Down,4,3958
Subject9,Elevator Down,5,3959
Subject9,Elevator Down,5,3960
Subject9,Elevator Down,5,3961
Subject9,Elevator Down,5,3962
Subject9,Elevator Up,1,3963
Subject9,Elevator Up,1,3964
Subject9,Elevator Up,1,3965
Subject9,Elevator Up,1,3966
Subject9,Elevator Up,2,3967
Subject9,Elevator Up,2,3968
Subject9,Elevator Up,2,3969
Subject9,Elevator Up,2,3970
Subject9,Elevator Up,2,3971
Subject9,Elevator Up,3,3972
Subject9,Elevator Up,3,3973
Subject9,Elevator Up,3,3974
Subject9,Elevator Up,3,3975
Subject9,Elevator Up,3,3976
Subject9,Elevator Up,4,3977
Subject9,Elevator Up,4,3978
Subject9,Elevator Up,4,3979
Subject9,Elevator Up,4,3980
Subject9,Elevator Up,4,3981
Subject9,Elevator Up,5,3982
Subject9,Elevator Up,5,3983
Subject9,Elevator Up,5,3984
Subject9,Elevator Up,5,3985
Subject9,Elevator Up,5,3986
Subject9,Jumping Up,1,3987
Subject9,Jumping Up,1,3988
Subject9,Jumping Up,1,3989
Subject9,Jumping Up,2,3990
Subject9,Jumping Up,2,3991
Subject9,Jumping Up,3,3992
Subject9,Jumping Up,3,3993
Subject9,Jumping Up,4,3994
Subject9,Jumping Up,4,3995
Subject9,Jumping Up,5,3996
Subject9,Jumping Up,5,3997
Subject9,Running Forward,1,3998
Subject9,Running Forward,1,3999
Subject9,Running Forward,1,4000
Subject9,Running Forward,1,4001
Subject9,Running Forward,1,4002
Subject9,Running Forward,2,4003
Subject9,Running Forward,2,4004
Subject9,Running Forward,2,4005
Subject9,Running Forward,2,4006
Subject9,Running Forward,2,4007
Subject9,Running Forward,3,4008
Subject9,Running Forward,3,4009
Subject9,Running Forward,3,4010
Subject9,Running Forward,3,4011
Subject9,Running Forward,4,4012
Subject9,Running Forward,4,4013
Subject9,Running Forward,4,4014
Subject9,Running Forward,4,4015
Subject9,Running Forward,5,4016
Subject9,Running Forward,5,4017
Subject9,Running Forward,5,4018
Subject9,Running Forward,5,4019
Subject9,Sitting,1,4020
Subject9,Sitting,1,4021
Subject9,Sitting,1,4022
Subject9,Sitting,1,4023
Subject9,Sitting,1,4024
Subject9,Sitting,1,4025
Subject9,Sitting,1,4026
Subject9,Sitting,1,4027
Subject9,Sitting,2,4028
Subject9,Sitting,2,4029
Subject9,Sitting,2,4030
Subject9,Sitting,2,4031
Subject9,Sitting,2,4032
Subject9,Sitting,3,4033
Subject9,Sitting,3,4034
Subject9,Sitting,3,4035
Subject9,Sitting,3,4036
Subject9,Sitting,3,4037
Subject9,Sitting,4,4038
Subject9,Sitting,4,4039
Subject9,Sitting,4,4040
Subject9,Sitting,4,4041
Subject9,Sitting,4,4042
Subject9,Sitting,5,4043
Subject9,Sitting,5,4044
Subject9,Sitting,5,4045
Subject9,Sleeping,1,4046
Subject9,Sleeping,1,4047
Subject9,Sleeping,1,4048
Subject9,Sleeping,1,4049
Subject9,Sleeping,1,4050
Subject9,Sleeping,1,4051
Subject9,Sleeping,1,4052
Subject9,Sleeping,1,4053
Subject9,Sleeping,2,4054
Subject9,Sleeping,2,4055
Subject9,Sleeping,2,4056
Subject9,Sleeping,2,4057
Subject9,Sleeping,2,4058
Subject9,Sleeping,2,4059
Subject9,Sleeping,2,4060
Subject9,Sleeping,2,4061
Subject9,Sleeping,3,4062
Subject9,Sleeping,3,4063
Subject9,Sleeping,3,4064
Subject9,Sleeping,3,4065
Subject9,Sleeping,3,4066
Subject9,Sleeping,3,4067
Subject9,Sleeping,3,4068
Subject9,Sleeping,3,4069
Subject9,Sleeping,4,4070
Subject9,Sleeping,4,4071
Subject9,Sleeping,4,4072
Subject9,Sleeping,4,4073
Subject9,Sleeping,4,4074
Subject9,Sleeping,4,4075
Subject9,Sleeping,4,4076
Subject9,Sleeping,4,4077
Subject9,Sleeping,5,4078
Subject9,Sleeping,5,4079
Subject9,Sleeping,5,4080
Subject9,Sleeping,5,4081
Subject9,Sleeping,5,4082
Subject9,Sleeping,5,4083
Subject9,Sleeping,5,4084
Subject9,Sleeping,5,4085
Subject9,Standing,1,4086
Subject9,Standing,1,4087
Subject9,Standing,1,4088
Subject9,Standing,2,4089
Subject9,Standing,2,4090
Subject9,Standing,2,4091
Subject9,Standing,2,4092
Subject9,Standing,2,4093
Subject9,Standing,3,4094
Subject9,Standing,3,4095
Subject9,Standing,3,4096
Subject9,Standing,3,4097
Subject9,Standing,3,4098
Subject9,Standing,4,4099
Subject9,Standing,4,4100
Subject9,Standing,4,4101
Subject9,Standing,4,4102
Subject9,Standing,4,4103
Subject9,Standing,5,4104
Subject9,Standing,5,4105
Subject9,Standing,5,4106
Subject9,Standing,5,4107
Subject9,Standing,5,4108
Subject9,Walking Downstairs,1,4109
Subject9,Walking Downstairs,1,4110
Subject9,Walking Downstairs,1,4111
Subject9,Walking Downstairs,1,4112
Subject9,Walking Downstairs,1,4113
Subject9,Walking Downstairs,1,4114
Subject9,Walking Downstairs,1,4115
Subject9,Walking Downstairs,1,4116
Subject9,Walking Downstairs,1,4117
Subject9,Walking Downstairs,1,4118
Subject9,Walking Downstairs,2,4119
Subject9,Walking Downstairs,2,4120
Subject9,Walking Downstairs,2,4121
Subject9,Walking Downstairs,2,4122
Subject9,Walking Downstairs,2,4123
Subject9,Walking Downstairs,2,4124
Subject9,Walking Downstairs,2,4125
Subject9,Walking Downstairs,2,4126
Subject9,Walking Downstairs,2,4127
Subject9,Walking Downstairs,2,4128
Subject9,Walking Downstairs,3,4129
Subject9,Walking Downstairs,3,4130
Subject9,Walking Downstairs,3,4131
Subject9,Walking Downstairs,3,4132
Subject9,Walking Downstairs,3,4133
Subject9,Walking Downstairs,3,4134
Subject9,Walking Downstairs,3,4135
Subject9,Walking Downstairs,3,4136
Subject9,Walking Downstairs,3,4137
Subject9,Walking Downstairs,3,4138
Subject9,Walking Downstairs,4,4139
Subject9,Walking Downstairs,4,4140
Subject9,Walking Downstairs,4,4141
Subject9,Walking Downstairs,4,4142
Subject9,Walking Downstairs,4,4143
Subject9,Walking Downstairs,4,4144
Subject9,Walking Downstairs,4,4145
Subject9,Walking Downstairs,4,4146
Subject9,Walking Downstairs,4,4147
Subject9,Walking Downstairs,4,4148
Subject9,Walking Downstairs,5,4149
Subject9,Walking Downstairs,5,4150
Subject9,Walking Downstairs,5,4151
Subject9,Walking Downstairs,5,4152
Subject9,Walking Downstairs,5,4153
Subject9,Walking Downstairs,5,4154
Subject9,Walking Downstairs,5,4155
Subject9,Walking Downstairs,5,4156
Subject9,Walking Downstairs,5,4157
Subject9,Walking Downstairs,5,4158
Subject9,Walking Downstairs,5,4159
Subject9,Walking Forward,1,4160
Subject9,Walking Forward,1,4161
Subject9,Walking Forward,1,4162
Subject9,Walking Forward,1,4163
Subject9,Walking Forward,1,4164
Subject9,Walking Forward,1,4165
Subject9,Walking Forward,1,4166
Subject9,Walking Forward,1,4167
Subject9,Walking Forward,1,4168
Subject9,Walking Forward,1,4169
Subject9,Walking Forward,1,4170
Subject9,Walking Forward,1,4171
Subject9,Walking Forward,1,4172
Subject9,Walking Forward,2,4173
Subject9,Walking Forward,2,4174
Subject9,Walking Forward,2,4175
Subject9,Walking Forward,2,4176
Subject9,Walking Forward,2,4177
Subject9,Walking Forward,2,4178
Subject9,Walking Forward,2,4179
Subject9,Walking Forward,2,4180
Subject9,Walking Forward,2,4181
Subject9,Walking Forward,2,4182
Subject9,Walking Forward,2,4183
Subject9,Walking Forward,2,4184
Subject9,Walking Forward,2,4185
Subject9,Walking Forward,2,4186
Subject9,Walking Forward,3,4187
Subject9,Walking Forward,3,4188
Subject9,Walking Forward,3,4189
Subject9,Walking Forward,3,4190
Subject9,Walking Forward,3,4191
Subject9,Walking Forward,3,4192
Subject9,Walking Forward,3,4193
Subject9,Walking Forward,3,4194
Subject9,Walking Forward,3,4195
Subject9,Walking Forward,3,4196
Subject9,Walking Forward,3,4197
Subject9,Walking Forward,3,4198
Subject9,Walking Forward,3,4199
Subject9,Walking Forward,3,4200
Subject9,Walking Forward,4,4201
Subject9,Walking Forward,4,4202
Subject9,Walking Forward,4,4203
Subject9,Walking Forward,4,4204
Subject9,Walking Forward,4,4205
Subject9,Walking Forward,4,4206
Subject9,Walking Forward,4,4207
Subject9,Walking Forward,4,4208
Subject9,Walking Forward,4,4209
Subject9,Walking Forward,4,4210
Subject9,Walking Forward,4,4211
Subject9,Walking Forward,4,4212
Subject9,Walking Forward,4,4213
Subject9,Walking Forward,4,4214
Subject9,Walking Forward,5,4215
Subject9,Walking Forward,5,4216
Subject9,Walking Forward,5,4217
Subject9,Walking Forward,5,4218
Subject9,Walking Forward,5,4219
Subject9,Walking Forward,5,4220
Subject9,Walking Forward,5,4221
Subject9,Walking Forward,5,4222
Subject9,Walking Forward,5,4223
Subject9,Walking Forward,5,4224
Subject9,Walking Forward,5,4225
Subject9,Walking Forward,5,4226
Subject9,Walking Forward,5,4227
Subject9,Walking Forward,5,4228
Subject9,Walking Left,1,4229
Subject9,Walking Left,1,4230
Subject9,Walking Left,1,4231
Subject9,Walking Left,1,4232
Subject9,Walking Left,1,4233
Subject9,Walking Left,1,4234
Subject9,Walking Left,1,4235
Subject9,Walking Left,1,4236
Subject9,Walking Left,1,4237
Subject9,Walking Left,2,4238
Subject9,Walking Left,2,4239
Subject9,Walking Left,2,4240
Subject9,Walking Left,2,4241
Subject9,Walking Left,2,4242
Subject9,Walking Left,2,4243
Subject9,Walking Left,3,4244
Subject9,Walking Left,3,4245
Subject9,Walking Left,3,4246
Subject9,Walking Left,3,4247
Subject9,Walking Left,3,4248
Subject9,Walking Left,3,4249
Subject9,Walking Left,4,4250
Subject9,Walking Left,4,4251
Subject9,Walking Left,4,4252
Subject9,Walking Left,4,4253
Subject9,Walking Left,4,4254
Subject9,Walking Left,4,4255
Subject9,Walking Left,5,4256
Subject9,Walking Left,5,4257
Subject9,Walking Left,5,4258
Subject9,Walking Left,5,4259
Subject9,Walking Left,5,4260
Subject9,Walking Left,5,4261
Subject9,Walking Left,5,4262
Subject9,Walking Right,1,4263
Subject9,Walking Right,1,4264
Subject9,Walking Right,1,4265
Subject9,Walking Right,1,4266
Subject9,Walking Right,1,4267
Subject9,Walking Right,1,4268
Subject9,Walking Right,1,4269
Subject9,Walking Right,2,4270
Subject9,Walking Right,2,4271
Subject9,Walking Right,2,4272
Subject9,Walking Right,2,4273
Subject9,Walking Right,2,4274
Subject9,Walking Right,2,4275
Subject9,Walking Right,3,4276
Subject9,Walking Right,3,4277
Subject9,Walking Right,3,4278
Subject9,Walking Right,3,4279
Subject9,Walking Right,3,4280
Subject9,Walking Right,3,4281
Subject9,Walking Right,4,4282
Subject9,Walking Right,4,4283
Subject9,Walking Right,4,4284
Subject9,Walking Right,4,4285
Subject9,Walking Right,4,4286
Subject9,Walking Right,4,4287
Subject9,Walking Right,4,4288
Subject9,Walking Right,5,4289
Subject9,Walking Right,5,4290
Subject9,Walking Right,5,4291
Subject9,Walking Right,5,4292
Subject9,Walking Right,5,4293
Subject9,Walking Right,5,4294
Subject9,Walking Right,5,4295
Subject9,Walking Upstairs,1,4296
Subject9,Walking Upstairs,1,4297
Subject9,Walking Upstairs,1,4298
Subject9,Walking Upstairs,1,4299
Subject9,Walking Upstairs,1,4300
Subject9,Walking Upstairs,1,4301
Subject9,Walking Upstairs,1,4302
Subject9,Walking Upstairs,1,4303
Subject9,Walking Upstairs,1,4304
Subject9,Walking Upstairs,1,4305
Subject9,Walking Upstairs,2,4306
Subject9,Walking Upstairs,2,4307
Subject9,Walking Upstairs,2,4308
Subject9,Walking Upstairs,2,4309
Subject9,Walking Upstairs,2,4310
Subject9,Walking Upstairs,2,4311
Subject9,Walking Upstairs,2,4312
Subject9,Walking Upstairs,2,4313
